title,artist,album,isrc,isFound
Omg,RJmrLA,"O.M.M.I.O 3",USUYG1146583,1
"Gucci Gang","Fame on Fire","Gucci Gang",TCADI1799012,1
"No Question (feat Future)","Rich The Kid, Future","The World Is Yours",USUM71802400,1
"Flo Rida","Higher Brothers, Ski Mask the Slump God","Flo Rida",USUYG1166811,1
"Good Gas","Good Gas","Good Gas (Vol. 1)",USZ4V1800031,1
"Gasoline (feat. Young King Dave)","Yung Gravy","Baby Gravy EP",TCADH1736042,1
"Next (feat. Rich the Kid)","Lil Pump, Rich The Kid","Next (feat. Rich the Kid)",USWB11701176,1
Nomadic,"Higher Brothers, Joji",Nomadic,USUYG1150230,1
Gwinnett,Madeintyo,"Thank You, Mr. Tokyo",QM4HH1650018,1
"Players Club - From Jxmtro","Rae Sremmurd, Swae Lee, Slim Jxmmi",SR3MM,USUM71805914,1
"Serve a Boat","Shoreline Mafia",ShorelineDoThatShit,USAT21802107,1
"On Me","Quality Control","On Me",USUM71710588,1
JustLikeMyPiss,"Ski Mask The Slump God, MadeinTYO","You Will Regret (Reloaded)",USUM71706985,1
"Pillow Fight (feat. vbnd)","Yung Gravy","Pillow Fight (feat. vbnd)",TCADC1725469,1
"Thousand Ways","Jay Critch, Harry Fraud","Thousand Ways",QMBZ91765280,1
Molly,"Lil Pump","Lil Pump",USWB11701209,1
"Fuck a Swisher","Smokepurpp, Xavier Wulf","Up Now Fuck Next",QM4DW1720554,1
Mediterranean,"Quality Control, Offset, Travis Scott","Quality Control: Control The Streets Volume 1",USUM71713657,1
"Fuk Faces","DJ ESCO, Future",KOLORBLIND,USSM11803241,1
Designer,"Lil Pump","Designer - Single",USWB11702529,1
"Power Rangers","Shoreline Mafia",ShorelineDoThatShit,USAT21802109,1
"#thatPOWER (will.i.am feat. Justin Bieber)","Power Hits (冠軍全擊)","Power Hits 2013",USUM71302526,1
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",Grateful,USSM11703300,1
"Love Yourself","Justin Bieber","RMF FM Najlepsza Muzyka 2016",USUM71516761,1
"Cold Water","Major Lazer, Justin Bieber, MØ","Major Lazer Essentials",QMUY41600027,1
Sorry,"Justin Bieber",Purpose,USUM71516760,1
"Let Me Love You","DJ Snake, Justin Bieber","Back To School 2019",QMZSY1600015,1
Boyfriend,"Justin Bieber","Believe (Deluxe Edition)",USUM71202650,1
"As Long As You Love Me (feat. Big Sean)","Justin Bieber","Believe (Deluxe Edition)",USUM71205320,1
"Where Are Ü Now","Skrillex Diplo","Skrillex and Diplo present Jack Ü",USAT21500555,1
"All Around The World","Justin Bieber","All Around The World",USUM71205293,1
"Baby (feat. Ludacris)","Justin Bieber","My World 2.0",USUM70919263,1
"What Do You Mean?","Justin Bieber","Todo Exitos 2015 (Los Numero 1 Del Año)",USUM71511919,1
"I'll Show You","Justin Bieber",Purpose,USUM71516758,1
"All That Matters","Justin Bieber",Journals,USUM71314567,1
Company,"Justin Bieber",Purpose,USUM71516762,1
"Live My Life","Far East Movement","Dirty Bass (Spotify International Version)",USUM71201831,1
Purpose,"Justin Bieber",Purpose,USUM71516767,1
"Never Say Never (feat. Jaden Smith) [Single Version]","Justin Bieber Jaden","My Worlds - The Collection",USUM71015391,1
"The Feeling","Justin Bieber",Purpose,USUM71516765,1
"Right Here","Justin Bieber, Drake",Believe,USUM71205295,1
"Somebody to Love","Justin Bieber","My World 2.0 (Bonus Track Version)",USUM71004743,1
"Turn To You","Justin Bieber","Turn To You ((Mother's Day Dedication))",USUM71204878,1
"Eenie Meenie","Justin Bieber, Sean Kingston","Under the Mistletoe",USSM11000616,1
"Foreign Remix (feat. Justin Bieber)","Trey Songz","Trigga Reloaded",USAT21401980,1
"No Pressure","Justin Bieber",Purpose,USUM71516763,1
Confident,"Justin Bieber, Chance the Rapper","Now R&B Volume 1",USUM71319306,1
"Beauty And A Beat","Justin Bieber, Nicki Minaj","Gran Hermano Catorce",USUM71205367,1
"Born To Be Somebody","Justin Bieber","Never Say Never - The Remixes",USUM71101329,1
Lolly,"Maejor Ali",Lolly,USUM71311708,1
"Next To You (feat. Justin Bieber)","Chris Brown, Justin Bieber","F.A.M.E. (Deluxe Version)",USJI11100078,1
"Die in Your Arms","Justin Bieber","Believe (Deluxe Edition)",USUM71205353,1
"Hold Tight","Justin Bieber",Journals,USUM71314690,1
"2U (feat. Justin Bieber)","David Guetta",7,GB28K1700019,1
"Be Alright","Justin Bieber","Believe (Deluxe Edition)",USUM71205315,1
Candles,"Juice WRLD","Goodbye & Good Riddance",USUG11800947,1
Rectifier,"Daft Punk","Tron: Legacy",USWD11054891,1
"Bluebird - K-Pax (Original Motion Picture Soundtrack)","Ed Shearmur",K-Pax,USUMC0110318,1
"First Encounter","Jóhann Jóhannsson","Arrival [Original Motion Picture Soundtrack]",DEN961630805,1
"Ender's War","Steve Jablonsky","Ender's Game (Original Motion Picture Soundtrack)",US3M51322701,1
"All Boundaries Are Conventions","Tom Tykwer, Johnny Klimek, Reinhold Heil","Cloud Atlas: Original Motion Picture Soundtrack",USNLR1200442,1
"Solaris - ILL","Edward Artemiev","Tarkovski par Arkovski",FRZ810607999,1
"The Departure","Michael Nyman","Film Music 1980 - 2001",GB01A0801105,1
StarWaves,"M83, Anthony Gonzalez, Joseph Trapanese","Oblivion (Original Motion Picture Soundtrack)",USQ4E1300603,1
"Planet 4/Main Theme","Jed Kurzel","Alien: Covenant (Original Motion Picture Soundtrack)",FRZ811704009,1
"Together We Will Live Forever","Clint Mansell","The Fountain OST",USNO10600918,1
Aningaaq,"Steven Price","Gravity: Original Motion Picture Soundtrack",USNLR1300559,1
"The Hollowgram","Jerry Goldsmith","Total Recall (Music from the Original Motion Picture Soundtrack)",FR6V80028878,1
"Sub Prime Directive","Michael Giacchino","Star Trek: Into Darkness (Music from the Motion Picture)",US3M51319803,1
"Prophecy Theme",TOTO,Dune,USA298400090,1
Elysium,"Ryan Amon","Elysium (Original Motion Picture Soundtrack)",US3M51321228,1
"The Lamb (For String Orchestra)","Brno State Philharmonic Orchestra","Children Of Men (Music From The Motion Picture)",US3M50676907,1
"Solaris: Will She Come Back","Cliff Martinez","Solaris (Original Motion Picture Soundtrack)",USFM90900086,1
"The Consolations Of Philosophy","Max Richter","Black Mirror - Nosedive (Music From The Original TV Series)",DEN961631107,1
"Sunshine (Adagio In D Minor)","John Murphy","Sunshine (Adagio in D Minor)",QMLPR1200030,1
"Define Dancing","Thomas Newman",Wall-E,USWD10834323,1
"The Turing Test","Ben Salisbury, Geoff Barrow","Ex Machina (Original Motion Picture Soundtrack)",USQ4E1501455,1
"The Primer","Alan Silvestri","Contact Soundtrack",USWB19700954,1
"Many Mothers","Junkie XL","Mad Max: Fury Road (Original Motion Picture Soundtrack)",USNLR1500091,1
"Main Title","Jerry Goldsmith",Alien,USUM70759228,1
"Solo Flight","Christophe Beck","Edge of Tomorrow (Original Motion Picture Soundtrack)",USNLI1400057,1
"The bioluminescence of the night (Album Version)","James Horner","""Avatar"" Music From The Motion Picture Music Composed and Conducted by James Horner",USAT20903995,1
"Main Title","John Carpenter","Escape From New York",GBAJC0002929,1
"Jackie Chan",Wifisfuneral,"Boy Who Cried Wolf",USUM71708948,1
"Main Title / Trinity Infinity","Don Davis","The Matrix (Original Motion Picture Score)",US3M59902601,1
"Yoda's Theme","John Williams, London Symphony Orchestra","Star Wars: The Empire Strikes Back (Original Motion Picture Soundtrack)",USWD11785363,1
"Elena's Sound-World","Sinoia Caves","Beyond The Black Rainbow - Original Soundtrack",US38Y1425302,1
"Philosophy of Time Travel","Michael Andrews","Donnie Darko (Original Motion Picture Soundtrack)",USER80100306,1
"Main Title","James Horner","Star Trek II: The Wrath of Khan Original Motion Picture Soundtrack",USAT21303664,1
"The Terminator","Brad Fiedel",Terminator,FRZ811601027,1
"Main Theme (From ""The Thing"")","Gareth Williams  Ennio Morricone","Once Upon A Time - The Essential Ennio Morricone Film Music Collection",GBAJC0203994,1
Earth,"Harry Gregson-Williams",Prometheus,USSM11203210,1
Prawnkus,"Clinton Shorter","District 9 (Original Motion Picture Soundtrack)",US4DG0900059,1
"An der schönen blauen Donau, Op.314","Johann Strauss II, Berliner Philharmoniker, Herbert von Karajan","2001 - A Space Odyssey",DEF056400590,1
"Sauce (Bonus Track)",Caskey,"Black Sheep 3",TCACM1612301,1
"Everything Comes Around","Nathan Johnson","Looper (Original Motion Picture Soundtrack)",GB6LT1210343,1
"Méditation Des Enfants","Alain Goraguer","La Planète Sauvage",ITC000500372,1
Benno,"Howard Shore","Cosmopolis (Original Motion Picture Soundtrack)",USSKB1208011,1
"Red Nova","Stu Phillips","Battlestar Galactica",US3M59994911,1
"The Visitors / Bye / End Titles: The Special Edition","John Williams","Close Encounters Of The Third Kind",USAR10201965,1
BPT,YG,"My Krazy Life (Deluxe Edition)",USUM71400900,1
"Come From (feat. OMB Peezy)","Philthy Rich, OMB Peezy","N.E.R.N.L. 4",USUYG1187298,1
"Victory Lap","Nipsey Hussle","Victory Lap",USAT21705202,1
Chills,"Payroll Giovanni Cardo","Big Bossin Vol. 2",USUM71712477,1
"Police Get Away Wit Murder",YG,"Still Brazy (Deluxe)",USUM71604268,1
"Call from the Bank (feat. Mgmt)",MGMT,"Nip Hussle the Great: Vol. 2",TCABR1300712,1
"52 Bars Freestyle","Jooba Loc","The Come Up",USDHM1711109,1
"Know the Real","Jooba Loc","The Come Up",USDHM1711111,1
"93 'Til Infinity","Souls of Mischief","Late Night Tales: Another Late Night - Zero 7",USJI10400408,1
"Diplomatic Immunity",Drake,"Diplomatic Immunity - Single",USCM51800006,1
"Blue Tint",Drake,Scorpion,USCM51800201,1
Hdmi,BONES,Rotten,CA5KR1567859,1
Oxygen,BONES,NoRedeemingQualities,CA5KR1568109,1
Dirt,BONES,Scumbag,CA5KR1567381,1
"Mo Bamba","Sheck Wes",MUDBOY,QM24S1703585,1
BagBak,"Vince Staples","Big Fish Theory",USUM71700511,1
"2 Hot For TV ft Lil Twist","Lil Wayne","D6: Reloaded",QZ8251829756,1
"Welcome To O.H.I.O.",Stalley,Ohio,USAT21404119,1
"Get to It",Curren$y,"The Motivational Speech - EP",USUYG1161498,1
Lavendar,Curren$y,"The Motivational Speech - EP",USUYG1161499,1
"In the Lot",Curren$y,"The Motivational Speech - EP",USUYG1161500,1
Pressure,Curren$y,"The Motivational Speech - EP",USUYG1161501,1
"I Know",Curren$y,"The Motivational Speech - EP",USUYG1161502,1
"The Field",Curren$y,"The Motivational Speech - EP",USUYG1161503,1
Yehi,Curren$y,"Air Freshna",USUYG1194951,1
"My Dope House (Prod. by Kaytranada)","Freddie Gibbs","My Dope House",USUS11203456,1
"323 Go Crazy","Dom Kennedy","Los Angeles Is Not for Sale, Vol. 1",TCACU1658472,1
"Substance Abuse","Smoke DZA","Substance Abuse",USHKR0940308,1
Park,"Isaiah Rashad","The Sun's Tirade",TCACR1649837,1
WIN,"Jay Rock",Redemption,USUG11800877,1
"Bonzai/Terry - Recorded at Spotify Studios NYC","Action Bronson","Spotify Singles",USAT21705353,1
Piñata,"Freddie Gibbs, Madlib",Piñata,US2S71422017,1
"The Bloodiest","Jay Rock",Redemption,USUG11801029,1
YMF,Ab-Soul,"Do What Thou Wilt",TCACU1631328,1
Narcos,"Freddie Gibbs","Shadow of a Doubt",USUYG1083053,1
Twofifteen,"Black Thought","Streams of Thought Vol. 1",QM24S1814827,1
"Forever and a Day","Freddie Gibbs","Shadow of a Doubt",USUYG1083063,1
"King's Dead","Jay Rock, Kendrick Lamar, Future, James Blake","Black Panther The Album Music From And Inspired By",USUM71714093,1
"Heavenly Father","Isaiah Rashad","Cilvia Demo",TCABT1443732,1
"Sasquatch [Explicit Version]","Earl Sweatshirt",Doris,USQX91301332,1
Broken,"Freddie Gibbs, Madlib",Piñata,US2S71422012,1
Gumbo,"Jay Rock",90059,TCACH1591428,1
"Silkk da Shocka (feat. Syd)","Isaiah Rashad","The Sun's Tirade",TCACR1649840,1
"Dedication (feat. Kendrick Lamar)","Nipsey Hussle, Kendrick Lamar","Dedication (feat. Kendrick Lamar)",USAT21705205,1
"Illuminate (feat. Kendrick Lamar)",Ab-Soul,"Control System",TCABG1203581,1
"Tap Out (feat. Jeremih)","Jay Rock",Redemption,USUG11801034,1
"The Law",Ab-Soul,"Do What Thou Wilt.",TCACU1631327,1
DNA,"Earl Sweatshirt","I Don't Like Shit, I Don't Go Outside: An Album by Earl Sweatshirt",USQX91500445,1
"Wow Freestyle","Jay Rock",Redemption,USUG11801039,1
Untouchable,"Pusha T","King Push – Darkest Before Dawn: The Prelude",USUM71517796,1
"Ultimate - Remix","Denzel Curry","32 Zel",USC4R1702268,1
"Answer the Phone (Radio Version)","Done Again","Answer the Phone (Radio Version)",USK4W0711527,1
"P.S Fuck You Cunt (feat. Lil Peep)","Fat Nick","When the Lean Runs Out",TCACO1693945,1
"Gold Soul Theory","The Underachievers",Indigoism,USA2P1327574,1
"Young Kobe","The Underachievers","It Happened In Flatbush (Mixtape)",USA2P1650423,1
N.A.S.A,"The Underachievers","The Lords of Flatbush",USQY51457584,1
"Al Capone","The Underachievers","It Happened In Flatbush (Mixtape)",USA2P1650418,1
Metropolis,"The Underachievers","Cellar Door: Terminus Ut Exordium",QMEU31401785,1
"Fake Fans","The Underachievers","The Lords of Flatbush",USQY51457581,1
Chrysalis,"The Underachievers","Cellar Door: Terminus Ut Exordium",QMEU31401780,1
"Super Potent","The Underachievers",Renaissance,USQY51729933,1
"40 Cal","The Underachievers","It Happened In Flatbush (Mixtape)",USA2P1650419,1
Flexing,"The Underachievers","The Lords of Flatbush",USQY51457578,1
Philanthropist,"The Underachievers",Indigoism,USA2P1327563,1
"Cold Crush","The Underachievers","The Lords of Flatbush",USQY51457579,1
Quiescent,"The Underachievers","Cellar Door: Terminus Ut Exordium",QMEU31401789,1
Survival,Drake,Scorpion,USCM51800189,1
"Tomorrow Til Infinity (feat. Gunna)","Young Thug","Beautiful Thugger Girls",USAT21701721,1
"What U Movin (feat. Jimmy Rocket)","Waka Flocka Flame, Jimmy Rocket","Big Homie Flocka",QZ9EM1802892,1
"Beamer, Benz, Or Bentley","Lloyd Banks, Juelz Santana","H.F.M. 2 (Hunger For More 2)",USTCD1014675,1
"Talk Up (feat. Jay-Z)","Drake, JAY Z",Scorpion,USCM51800194,1
"PROVE IT","Famous Dex","Dex Meets Dexter",QMCE31801682,1
"Gimmie Got Shot",YG,"Still Brazy (Deluxe)",USUM71604259,1
"Said N Done","French Montana, A$AP Rocky","Said N Done",USSM11604664,1
Elevate,Drake,Scorpion,USCM51800196,1
"Gold Digger","Dave East, A Boogie Wit da Hoodie","Rapture (Netflix Original TV Series)",USUM71805763,1
X,"Kendrick Lamar","Black Panther The Album Music From And Inspired By",USUM71714098,1
"Loss 4 Wrdz (feat. Rick Ross)","Gucci Mane",Droptopwop,USAT21701507,1
"Really Be (Smokin N Drinkin)","YG, Kendrick Lamar","My Krazy Life (Deluxe)",USUM71400953,1
"Dance With the Devil","Gucci Mane",Droptopwop,USAT21701501,1
"Bag (Future feat. Yung Bans)",Future,"SUPERFLY (Original Motion Picture Soundtrack)",USSM11804743,1
"Wokeuplikethis* (feat. Lil Uzi Vert)","Playboi Carti","Playboi Carti",USUM71702277,1
"Freshman List",NAV,RECKLESS,USUM71803422,1
Tortuga,"Xavier Wulf","Tundra Boy Season One",USUYG1145412,1
"Crash Landing","Xavier Wulf","Crash Landing",TCADJ1739955,1
Ben,"Michael Jackson",Ben,USMO17282631,1
BabyWipe,"Ski Mask the Slump God","You Will Regret (Reloaded)",USUM71704444,1
"Knock Knock","Mac Miller","Knock Knock - Single",USA2P1122877,1
Never,"Marcus  Martinus, OMI",Moments,NOAJR1700045,1
"Dirty Taurus","Charlie Heat  Ant Beale","No Rain No Flowers",QM24S1700154,1
Trillmatic,"A$AP Mob",Trillmatic,USRC11302067,1
Dirt,BROCKHAMPTON,Dirt,QMSDU1500151,1
Open,Rhye,Woman,GBUM71205660,1
"Mother Maybe","Kadhja Bonet",Childqueen,USFP71865808,1
Country,Porches,"The House",GBCEL1700291,1
Work,"Charlotte Day Wilson","Work - Single",CAK471601701,1
"Little Woman","Twin Shadow","Little Woman",USWB11702157,1
"Blood Knows",Rhye,Blood,USC4R1702302,1
Something,"Henry Green",Shift,QMBZ91727604,1
"Call of the Wild","Sean Nicholas Savage",Yummycoma,CA21O1706313,1
"Nothing New","Charlotte Day Wilson","Nothing New - Single",CAK471800803,1
"Nobody Other","Kadhja Bonet","Nobody Other",USFP71657607,1
Waste,Rhye,Blood,USC4R1702298,1
Shift,"Henry Green",Shift,QMBZ91727597,1
"Stone Woman","Charlotte Day Wilson","Stone Woman",CAK471800801,1
"Double Vision",TOPS,"Tender Opposites",CA21O1200019,1
"Make Out in My Car - Sufjan Version","Moses Sumney, Sufjan Stevens","Make Out in My Car (Chameleon Suite)",US38Y1833204,1
"Plastic 100°C",Sampha,Process,UK7MC1600027,1
"Dave’s Song",Whitney,"Light Upon the Lake",US38W1633704,1
"Last Dance",Rhye,Woman,GBUM71205654,1
"F**k You","Lily Allen","It's Not Me, It's You (Deluxe Version)",GBAYE0802265,1
Feather,Nujabes,"Modal Soul",JPH491605000,1
Body,"Loud Luxury",Body,NLF711710457,1
"My Baby","Chief Keef","Thot Breaker",USZEG1600654,1
Composure,"Relaxing Music for Meditation","Tranquil Moment – Peaceful Relaxation, Restful Calm Music",PLL431554451,1
"In My Feelings",Drake,Scorpion,USCM51800206,1
"Depression's Slaves","Gator King","Existence Will Only Forget",GBSMU2848324,1
"Burned Alive","Gator King","Existence Will Only Forget",GBSMU2848325,1
"The Stroll","MED, Blu & Madlib","Bad Neighbor",US6680913268,1
"Boofpack (feat. UnoTheActivist)","MilanMakesBeats, UnoTheActivist","Wave 1",TCADH1790790,1
"Heather Grey","Willie The Kid, V Don","Blue Notes",QMBZ91753575,1
"Two 16's",Zmoney,Ztm,USUYG1166087,1
"G Double O D (feat. $Uicideboy$)","Swag Toof, $uicideBoy$","IV (Foe) & IV:II (Foe Deux)",TCACP1622785,1
"Kelly Is a Bad Guy","Dxddy Mxck","Kelly Is a Bad Guy",QZDA41875781,1
Knightslikethis,fresco.,Moribund,QZB4J1878411,1
"Like MacGyver","Alex Wiley, Mick Jenkins, Azizi Gibson","Like MacGyver",USUYG1168033,1
"THE LAST HONDA SONG",NOLANBEROLLIN,ＳＵＰＥＲＢＥＡＮＭＡＮ,QM42K1878069,1
"Dead to Me","Terror Reid","Dead to Me",TCADJ1710104,1
Function,"Ciscero, GoldLink, April George, Cheakaity",Function,QM24S1800327,1
"Still Livin'","Freddie Gibbs","Baby Face Killa",USUYG1021162,1
"Pineal Gland Stimulation (144 Hz)","Meditation Music Zone","HZ Tones Miracle Meditation (Unlock Pineal Gland, Lucid Dreaming, Chakra Healing, Third Eye Activation)",QZ5CV1825973,1
"Isochronic Tones Brainwave (256 Hz)","Meditation Mantras Guru","HZ Tones Miracle Meditation (Unlock Pineal Gland, Lucid Dreaming, Chakra Healing, Third Eye Activation)",QZ5CV1825974,1
"Peace of Mind (288 Hz)","Chakra Healing Music Academy","HZ Tones Miracle Meditation (Unlock Pineal Gland, Lucid Dreaming, Chakra Healing, Third Eye Activation)",QZ5CV1825975,1
"Gator Skin",EBZ,"Gator Skin",USHM21830860,1
"Purple Army",EBZ,"Purple Army",USHM91733091,1
"If I Told U Different",EBZ,"If I Told U Different",,1
"Ice Tray","Quality Control, Quavo  Lil Yachty","Quality Control: Control the Streets, Vol. 1",USUM71713649,1
Synrise,Goose,Synrise,BEV201000001,1
"Summer Paradise","Simple Plan","Summer Paradise",USAT21200120,1
"Forward Motion","Relient K","Two Lefts Don't Make a Right...But Three Do (Gold Edition)",USGOT0646022,1
"Alt jeg ønsker meg","Marcus  Martinus","Alt jeg ønsker meg",NOAJR1500048,1
"Brand New","Fat Nick","When the Lean Runs Out",TCACO1693926,1
Receiver,Huntress,"Starbound Beast",ATN261349408,1
"rolling down this lazy wave",santpoort,"In My Bubble",GBKQU1852694,1
Tulips,emune,Balance,QMPKX1775766,1
boardwalk,joeshort,boardwalk,QM42K1844996,1
"something easy","In Love With a Ghost, MOMMY","gay story",QM24S1806543,1
Lost,Toonorth,Lost,QM4DW1862135,1
Tomorrow,Leavv,"Chillhop Essentials Spring 2018",GBKQU1823920,1
Reborn,SwuM,Swum,QZDA41806401,1
sekao,Delayde,"running around dreaming",QZB4J1883550,1
"No Way Back",Oatmello,"No Way Back - Single",GBKQU1834987,1
Albatros,Plusma,"Chillhop Essentials Summer 2018",GBKQU1852679,1
"All I Wanna Do (Outro)","Joe Corfield","Transient Sounds",GBLFP1620093,1
"Too Late",Flitz&Suppe,"Breeze and Its Recipes",QZB4J1874218,1
"Baby (feat. Ludacris)","Justin Bieber","My World 2.0",USUM70919263,1
"Englishman In New York - Recorded At Spotfiy Studios NYC",Sting,"Spotify Singles",USUM71704509,1
"Brand New Day",Sting,"Brand New Day",USIR19902519,1
"Shape Of My Heart",Sting,"Ten Summoner's Tales",USAM19300072,1
"Englishman In New York",Sting,"Nothing Like The Sun",USAM18700040,1
"Fields of Gold",Sting,"Ten Summoner's Tales",GBAAM9390003,1
Fragile,Sting,"25 Years",USAM18700043,1
"Mad About You",Sting,"The Soul Cages",USAM19100287,1
"If I Ever Lost My Faith in You (Prologue)",Sting,"Ten Summoner's Tales",GBAAM9390001,1
"Every Breath You Take - Remastered 2003","The Police","The Police",GBAAM0201110,1
"Desert Rose",Sting,"Brand New Day",USIR19902517,1
"A Thousand Years",Sting,"Brand New Day",USIR19902521,1
"Always On Your Side","Sheryl Crow, Sting","Always On Your Side",USUM70600702,1
"Moon Over Bourbon Street",Sting,"The Dream Of The Blue Turtles",USAM18500050,1
"King of Pain","The Police",Synchronicity,GBAAM0201111,1
"Seven Days",Sting,"Ten Summoner's Tales",GBAAM9390006,1
"Don't Stand So Close to Me","The Police","Zenyatta Mondatta (Remastered 2003)",GBAAM0201148,1
"Money for Nothing","Dire Straits","Brothers in Arms (Remastered)",GBF088500674,1
"The End of the Game",Sting,Symphonicities,USUM71016856,1
"Saint Agnes and the Burning Train",Sting,"The Soul Cages",USAM19100290,1
"My Funny Friend and Me",Sting,"The Magic of Disney: 20 Superstar Hits",USWD10110148,1
"I Can't Stop Thinking About You - Recorded At Spotfiy Studios NYC",Sting,"Spotify Singles",USUM71704508,1
"Rondo Alla Turca","Wolfgang Amadeus Mozart, Nordic Session","Rondo Alla Turca",SE5BU1719595,1
"Sabre Dance","Aram Khachaturian, Nordic Session","Sabre Dance",SE5BU1806668,1
"While My Guitar Gently Weeps (2018 mix)","The Beatles","The Beatles [White Album]",GBAYE0601650,1
"You Know I'm No Good","Amy Winehouse","Back To Black",GBUM70603488,1
"I've Just Seen a Face","The Beatles",Help!,GBAYE0601476,1
"Lucid Dreams","Juice WRLD","Goodbye & Good Riddance",USUG11800685,1
Southside,"Lil Baby","Harder Than Ever",USUM71805720,1
"The Continuing Story of Bungalow Bill (2018 mix)","The Beatles","The Beatles [White Album]",GBAYE0601649,1
"Old Love","Joe Hertler  The Rainbow Seekers",Pluto,TCACY1788205,1
"Michelle (Remastered 2009)","The Beatles","Rubber Soul (Remastered)",GBAYE0601485,1
Famous,"Kanye West","The Life Of Pablo",USUM71603020,1
Supastars,Migos,"Culture II",USUM71800438,1
"In Dreams","Ben Howard","I Forget Where We Were",GBUM71404290,1
"My Dawg","Quality Control","Quality Control: Control The Streets Volume 1",USUM71713655,1
"New Choppa","Playboi Carti","Playboi Carti",USUM71702734,1
"Two Words","Kanye West","The College Dropout",USDJ20300915,1
Surrender,"Tor Miller","American English",USYAH1600066,1
"Let The Music Play","Barry White","Let The Music Play",USPR37600018,1
"The Fool On The Hill","The Beatles","Magical Mystery Tour",GBAYE0601634,1
"Electric Love",BØRNS,Dopamine,USUM71416307,1
"Baby Blue","Tor Miller","American English",USYAH1600075,1
"Blackbird (2018 mix)","The Beatles","The Beatles (Remastered)",GBAYE0601654,1
Overweight,"Trippie Redd","A Love Letter To You 2",QMEU31718224,1
Freestyle,"Lil Baby","Too Hard",QZ4JX1760834,1
"In My Life","The Beatles","Rubber Soul (Remastered)",GBAYE0601489,1
"No Sad No Bad",KILLY,"Surrender Your Soul",QZBRF1827838,1
Paramedic!,"SOB X RBE","Black Panther The Album Music From And Inspired By",USUM71714105,1
"Stop Calling Us Horrorcore",$uicideBoy$,"Radical $uicide",QM8DG1601023,1
"Midnight Drive","Still Corners","Strange Pleasures",USSUB1203510,1
"Back To Black [Mushtaq Vocal Remix]","Amy Winehouse","Back to Black",GBUM70604698,1
"Northern Sky","Nick Drake","Bryter Layter",GBAAN7000016,1
"Stir Fry",Migos,"Culture II",USUM71714081,1
"'Round Midnight",E.S.T.,"Plays Monk",SELED9601020,1
"Being for the Benefit of Mr. Kite! [2017 Remix]","The Beatles","Sgt. Pepper's Lonely Hearts Club Band",GBAYE0601513,1
"Father Stretch My Hands Pt. 1","Kanye West","The Life Of Pablo",USUM71603067,1
"Candy Paint","Post Malone","beerbongs & bentleys",USUM71711842,1
"we waste time FADED",Scarlxrd,"we waste time FADED",GBUM71800875,1
"Through the Wire","Kanye West","The College Dropout",USDJ20400086,1
"Pagan Poetry",Björk,Vespertine,GBBTF0100012,1
"Helter Skelter","The Beatles","The Beatles Deluxe, Volume 2",,1
"Be Yourself","Frank Ocean",Blonde,QZ5C81600004,1
"Skyline To","Frank Ocean",Blonde,QZ5C81600006,1
"Self Control","Frank Ocean",Blonde,QZ5C81600007,1
"Good Guy","Frank Ocean",Blonde,QZ5C81600008,1
"Rich Soul",Avelino,F.Y.O,GBKPL1665247,1
Tank,"Cyrax, $ilkMoney",Tank,TCADO1865319,1
"The 3","Devilish Trio","The Collection",QZ9Y21714698,1
"The World Tournament (Year of the Dog)","Supa Bwe","The World Tournament (Year of the Dog)",USUYG1187159,1
"Melting Amethyst",AKTHESAVIOR,"Melting Amethyst",USQY51798527,1
"Po'ed Up (feat. Gunna)","Paris Shadows","Po'ed Up (feat. Gunna) - Single",QMCE31801698,1
"Floating Castle (ft. Chester Watson)","Brother Mynor, Chester Watson","Passionfruit Falls",QM42K1701907,1
"Got It 4 Sale - Explicit Album Version","Three 6 Mafia","Most Known Unknown (New Package-Explicit)",USSM10504876,1
"Hurt (Album Version)","Johnny Cash","American IV: The Man Comes Around",USDJ20200650,1
"Easy Undercover",2:54,"2: 54",GBUM71200775,1
"Pacific Coast Highway",Kavinsky,Nightcall,FRS710900420,1
"The Show Goes On","Lupe Fiasco",Lasers,USAT21002369,1
"Broken Promise Land","Weeping Willows","Broken Promise Land",SEBID9701010,1
High,"Sun Glitters",High,QM4DW1722067,1
"Purple (Jaia remix)",Vibrasphere,"Purple (Remixed)",CZD151300001,1
"So Many Details","Toro y Moi","Anything in Return",FR4GL1104561,1
"Slippery (feat. Gucci Mane)",Migos,Culture,QMCE31600876,1
"Squad Gang","Lil Jay, P.Rico",Cloutlord,USDY41639663,1
"Hot Head","Death Grips","Bottomless Pit",USUG11600219,1
"Big Day Coming","Bad Cash Quartet","Playlist: Bad Cash Quartet",SEPQA0111050,1
"Jesus Alone","Nick Cave  The Bad Seeds","Skeleton Tree",GBSG41600001,1
"ROCKABYE BABY (feat. ScHoolboy Q)","Joey Bada$$","ALL-AMERIKKKAN BADA$$",QMKSC1700045,1
"Contain Myself","Big Ups","Before a Million Universes",QMBZ91560900,1
Rainbow,"Jeff Rosenstock",WORRY.,USA6G1664211,1
"Let It Happen","Tame Impala",Currents,AUUM71500292,1
Nuclear,"Mike Oldfield","Man On The Rocks",GBUM71307102,1
"Reality Check (feat. Akenya & Eryn Allen Kane)",Noname,Telefone,TCACR1605434,1
